0,1,y,2
2.246618047998347,1.7690378947961842,0,2.7069189273963365
1.207857275271231,2.1747713956426415,0,1.8542201375593907
2.98864204443539,1.98260043915177,1,1.5349140306898974
1.640082420472936,3.0096759055242366,0,2.473387906741876
2.72614155226254,2.0989774418156846,1,1.782706098508752
3.206411647087991,1.9789169771746353,1,2.665170491339763
3.4659811700478254,2.0451863720137085,1,1.7120806442738687
1.2989711531738342,1.8600513862315406,0,1.7955875990432106
3.2151219016831196,1.9997428769496404,1,1.9757659222961728
2.919412952655043,2.03378850229754,1,1.604420174884791
0.8883042841186232,2.131193956111688,0,2.2252079951644097
1.8995674003680378,1.078905461027401,0,2.5564484817304614
0.6348151923338562,2.0478387520412387,0,2.504332694208676
1.1373318598455657,2.502347730004261,0,2.277168449538524
1.5345463252823213,2.998615550427542,0,3.4568231028412977
3.0846845411662844,2.0056329614990847,1,3.3177553944567286
1.2061197387576748,2.4399622577835807,0,3.0262891327115193
1.49344844357945,2.4639857732590382,0,2.48627688073278
3.171464525007569,1.9770109169901042,1,3.2192053420060684
2.9785412746349076,2.0281700507063785,1,1.5135323512459922
0.6287720085332282,2.032822541549891,0,2.2747455643520693
0.7544714002173996,2.459710317403435,0,2.6374946215315767
2.977098761089814,2.173770799470999,1,2.5676868310636376
2.920993634718503,1.7250244322451909,1,3.3191473015585036
3.132807739921223,1.9749777888952411,1,2.9329555600724553
3.101825452342436,1.986068824791042,1,2.413142832412239
3.387790950081431,1.9470103796842764,1,2.943437334139692
2.053974310863925,3.051349160568844,0,2.437854726409536
1.709907157061236,1.185686593157406,0,3.101787941595677
1.6797138711852218,1.157286154493612,0,2.0956866091686743
0.7408351118230702,2.3838394794973254,0,3.2546021071770657
3.1907699523638424,1.957957593038423,1,2.1465355321034316
1.773810623339997,1.1157974769399677,0,2.262374394999026
3.104839721615688,1.8659250169041366,1,2.276831601429347
3.275082659995656,2.2382670764360166,1,1.9858824873836398
1.8663049090910016,3.4161456070259786,0,2.2933830069043166
2.899514724952762,2.2004986036638474,1,2.9868078007570493
1.8557498631464062,3.0088503991477866,0,1.863624390547918
1.695253454306481,1.2185039549543915,0,2.0534595496685206
2.922702700589767,2.149396051826967,1,3.212409008399284
1.5310897080286239,2.4461621006476655,0,3.4836588917933455
2.2168480684956537,2.8335397474610162,0,1.5851972197173145
2.2089162342370146,1.4865915625711532,0,2.7309887219892337
3.071037688899008,2.157547932841453,1,3.3439956111949236
2.7897436426853455,2.013409291839742,1,2.9173115863498658
1.0702073363059443,1.9254414145776653,0,3.1673070673606682
3.3150749257989767,1.793405676609185,1,1.8253134886005655
3.2109916077068976,2.251962107333229,1,3.309826143118427
1.3740675146604158,1.9813987971901905,0,2.290775001077127
1.0216110583851234,1.9363373090296545,0,2.1650174169217964
2.044836826898993,3.031225062885636,0,2.017892893883043
3.1131960320693755,1.9339588044723794,1,2.2553021454119184
3.084428127339555,1.8229309272151877,1,1.7426418684972764
2.85846053218123,2.1129784924598822,1,2.065047024497982
3.083222934387053,1.93209647772357,1,2.531009014272942
3.071004366032805,2.2207377623854843,1,1.9429348430303652
1.9625339343949797,2.8047093387873274,0,2.902548404052171
1.1360526137663403,1.705311789723596,0,2.7963387252117204
3.0515386385984464,2.2003355683305132,1,2.455777262735916
1.1612889708849639,2.1284558743431727,0,1.6687349866417498
1.8458399247989918,0.8822359434333145,0,1.578440954065374
2.9897783653698715,1.7901157611163052,1,2.044758672911548
3.4076870414904197,1.8959293373147266,1,2.316593951369601
1.004685500184881,2.270683152135994,0,1.7501092604629678
2.9982498055996762,1.9078784703129223,1,2.5395185589554448
1.7998432745667483,2.5801093302628724,0,2.614296868035415
3.173800608115444,1.8303397055097543,1,1.50786087711556
2.0718882554716993,3.0199162844397995,0,1.8494149227247336
2.026104944117716,2.4891569284074406,0,2.9119162243104544
3.1245171619926215,2.019327443203387,1,1.7013384792544173
2.1443027695210137,1.2671652072837394,0,1.7047005462992295
3.170922260489175,1.5916318788512092,1,3.18383818034047
2.9188360911184974,2.1213669186097066,1,2.1857452484874846
1.6406100712348215,3.066123932933886,0,2.094120057873222
2.327055041306134,2.5755711806135055,0,2.106107031310314
0.6457561554073465,2.3342965084006617,0,2.0882665156950395
3.1173395108019863,1.9955350267495398,1,1.9644217836106421
2.9742249075424074,1.8886269833345601,1,3.489779532370256
3.1888494320520016,2.0148970722427024,1,2.645765983772554
2.8831722778382014,2.054287140609579,1,2.718896874679828
3.2710101769742743,1.874436479957744,1,2.067664415925873
2.7616313003357877,2.0646514538195113,1,3.2164492544955188
1.149062077152279,2.320931436495155,0,3.337974070741619
0.9307400878465693,2.4359781989963105,0,3.1494849182983824
3.0418628663116647,1.75019230426385,1,1.7795162469051902
2.978420705526756,2.128546330547418,1,1.871225028648805
0.7946110522719988,2.2371876797488306,0,2.507773233222488
3.0054312318721785,2.2455623611989113,1,2.1592856654303922
2.9510696941931953,1.9176142020031137,1,2.9815326942224045
2.7422329451960445,1.9152111891184393,1,2.809702247323803
2.8630845551923603,1.8773162236792242,1,1.8964453198543039
3.1560300525117655,2.2183151725872987,1,1.780527973420176
1.018025798384549,2.116493601627035,0,2.0862747956051955
3.160755307878357,1.873167173546808,1,3.09380432178376
3.1861579526700816,1.9253945700289605,1,1.9212573383479183
3.384683093898806,1.9829281192379362,1,3.179210363814471
1.7318761942748857,2.6836105093277642,0,2.83620674947721
0.6539948468212122,2.3411943627094187,0,2.895847906496142
1.2434189663474777,1.6555210133742144,0,2.656403728571851
2.982978417791834,2.1102903964962483,1,2.8151612892529694
3.117656112769144,1.749235809000775,1,3.0188564739593016
1.5103955344920748,2.52851565011858,0,2.1788538505468242
2.5147722893398083,2.770742384876313,0,2.389463256453113
2.9799665896900147,1.9170960569324755,1,2.7580991429323385
1.9927301498390924,3.1607353743949216,0,1.8570466234489142
1.5413044329360228,1.9427288624818104,0,3.1616104518221158
3.1274519392467224,1.8512709438343051,1,2.400894414414658
1.6568821378038014,1.2325679117329569,0,1.6345297477334988
0.962880195970073,2.1373416829777354,0,2.4563266280784655
1.8213016117869523,1.612331427951245,0,2.83050197647475
3.041192832599933,2.0042480395516646,1,3.092387575714769
2.056798492187712,2.889173282014037,0,2.8069240236201773
3.1987214554003844,1.9407074677975729,1,1.6941337043089366
2.9994185257874975,1.9772903762087886,1,1.9264833604297609
1.834442556232266,1.9674597857004756,0,3.2988740925416
1.7395217115205004,2.829343987927992,0,3.260192997627027
2.2862005290479606,1.3954173753917394,0,1.9833605180551785
3.1675233450919973,1.984346232584287,1,2.0355150966753675
1.9456170203536254,1.6629517900281205,0,1.7922649745818304
2.159268294264785,3.0574417212802047,0,2.855405279285053
3.2186710006533827,1.957280666502885,1,2.046540814295234
1.6936301548607862,1.412506934189806,0,2.4484266185266064
1.9950731311781744,1.5565179820344253,0,3.1475437008943827
2.1426765307785747,2.2759312925963333,0,1.538102509859286
0.5962387229580355,1.7542226420835507,0,2.334630861645545
2.864051611439071,1.8421179212194834,1,2.466562706461384
0.8916068314098129,1.9807447516133543,0,2.1106046022583467
2.092649903779689,1.7106644833905713,0,1.9123489796284612
3.3019857493915445,2.216550547874936,1,1.6868896479596533
1.6727100709354406,1.0767557136136245,0,3.3084863389456975
1.5777464915846537,0.9666549937227373,0,2.384900280193357
1.7611589590440513,2.5149809507601617,0,1.7313476001640709
1.0515518019380594,2.1659753659954353,0,2.979788893982899
1.9253926621449358,1.6822036728059977,0,2.218200669159632
2.9966332303417316,2.070153515578833,1,2.176159886859142
3.0755944447646364,1.8693210454988554,1,3.3541254075902773
3.069609134062289,2.147000635420084,1,2.9360741595249786
1.454918216576072,2.180635496117745,0,3.2154044541741635
1.1785088397506693,1.8327730840675036,0,2.7330574204024596
1.5816514793422214,3.116167465688765,0,2.761406042664201
1.5781047608984498,1.1750683282113916,0,3.1916507225637245
1.049428252370955,2.0152663105568056,0,3.25046808168286
0.7828029004772172,1.9413828946468927,0,2.8787854724179143
3.0417239399321723,2.123833561230435,1,3.268467035755137
3.3177889948472084,1.8578703888541832,1,2.3933098529419903
2.3905223868196392,1.6684533590180557,0,1.674699904850012
3.1292615388133904,2.0806218056909644,1,2.3218843468743
3.226416104514854,1.9191910579480338,1,2.5241458420048932
2.138081487494691,2.858452702081041,0,3.4615412639336336
1.4387624236922432,1.0945459547876073,0,2.220671603383981
2.1792200209549573,1.4103518226932694,0,2.3962457341536565
2.1304823115103697,2.681803995627064,0,1.965382575976636
1.595546886371753,2.8047046709414873,0,1.5991706265269068
3.192241695854707,2.0764524615863493,1,2.491474779010053
1.8109925061398318,3.0195866507529536,0,2.18307978769776
3.0231116804532236,2.1024818606001605,1,3.472479908015572
3.1804583828271364,1.7493279252806977,1,1.5939419424229373
1.3205138001082048,2.1812362668765553,0,2.815681082558804
3.161214408785492,1.8645060333831336,1,2.420843544389566
2.15696695572111,2.4339037930168073,0,2.1883529427795056
2.1932371303550324,2.8245966441474155,0,1.5068154267448934
2.863415744362075,1.8724703381278016,1,2.709537396282979
3.2660065636430975,1.65880684531907,1,2.1343401528924066
3.0258714965399633,2.0425766850954106,1,2.9964909329210894
3.1182217868993587,2.047103390372917,1,3.1615219800990073
3.2072118474833418,1.964941391322241,1,2.068072129680518
1.3600236869280584,1.8524292657481385,0,2.227556828181283
3.1256780715618495,1.8285586180425177,1,1.5145964684093376
3.2006526707376657,2.160199666708846,1,1.780409916596964
1.2936668675670338,1.5884770612209484,0,2.4685065881607695
0.9118099157007453,1.97852022444258,0,3.3480262507120306
3.234474950530025,1.5889360366947602,1,3.3473005636387754
2.4771210705720916,2.6292555403982396,0,1.684359317377769
3.052013908299563,2.2086250322264966,1,2.809660165013705
3.1514389565982013,2.1865203692518946,1,3.3967428415828884
1.9442226557153688,2.3201815713417067,0,1.587534891004673
2.3961242029351504,2.5376693054980244,0,3.4796251983050692
0.839399473895133,2.107536085462886,0,2.254752749168632
3.0004992514731548,1.7937275911939545,1,2.3800909677851454
1.6846339910652492,2.0404692051247557,0,2.3228989410214975
1.0747925786925188,2.313526542225426,0,2.471241889022118
3.12791395313139,2.1944385064622,1,2.122030094167743
2.2373095841129143,0.9271837635615783,0,3.2487242519356574
3.190810675714412,2.0708959644485017,1,2.383731848917954
3.162520236172467,2.1750681182004947,1,3.101555493416943
2.971975677990799,1.8995844629549765,1,3.350886634626347
3.0489489275675647,1.9661416052581797,1,3.114196502103968
