0,1,2
3.0484997236221325,2.1713311089328338,1.9381350735015572
2.0932722696794013,1.6426068650848655,2.1688851370429956
3.146923335515027,2.0860650664852853,1.7648902624955638
2.9454870917643357,2.3668654353670524,3.4543135820305753
1.6980372304161078,1.5419635683387136,2.286406507378355
3.0118215542638,2.0345916273149323,2.0022130249620846
3.2937203333598046,2.046050459000804,2.225755403131023
2.86480176016596,1.776130659499101,3.2444282989806483
2.35584364221269,3.2620971939459658,2.6234101098742926
3.1705020491869993,2.0155072994318144,2.4265575718905446
2.081726418996083,2.9252395269463882,3.4106579666384773
1.2616591000218933,1.9054739806417673,3.0275886389614524
3.1934853844958226,2.245568268500256,3.3869656140418876
2.901988421839405,1.9641871096904848,1.747825617547951
2.791125927446152,2.119775200686083,2.2848662440260217
3.1131960320693755,1.9339588044723794,2.2553021454119184
3.443786690022803,2.2801193006242024,1.786134431631917
2.1513745443432173,2.9879615090010825,1.5722368006684362
2.9915747807232624,1.6736676834518645,1.869468895079846
3.0902841610303184,2.0139403479024467,2.111723025516277
3.243308285676978,1.8203701533102257,2.6528394751944386
2.898199676887714,1.9578253936303165,3.41306959579116
3.0148829078157475,2.270229261174828,3.1693698686758562
3.022614203030149,1.8611911613535566,1.606417241564905
2.3148658145958008,1.0394294365318295,1.521016228366179
2.895329371957408,1.8607601242016005,2.5101737509440736
3.112839205591679,1.9582440548588158,1.5005988077962216
3.11451323776582,1.7577875206563003,1.8258526771043635
2.952338043073718,1.515115185123135,1.7666421166513313
3.287958731536587,1.9864635677839517,1.688489750369849
3.1062843881731417,2.3955003712918383,2.2839847891676652
1.9494845232581441,2.702196251254945,2.4554824535411326
2.762725519825052,1.8312355509465457,2.365818290773885
3.3122260994238335,1.8688701094978775,2.6276787816971616
2.9460061775673734,1.9312794515237421,1.6852723752628105
3.4081290761884104,2.022173110855479,2.214885504629912
3.026587864825837,1.5882050669491423,1.756327535636543
2.284866240632397,0.7545306094650289,2.9816182178300052
1.9818788812409276,3.138334075190169,1.6752135901844207
1.1420896230434363,1.7220856610055386,1.8291360048355294
1.0606986389268407,2.4895570697267324,2.225517184354264
0.6048604240160245,2.2328083741530427,2.7740855789378522
3.258508736692063,2.1450210656375814,2.894132901844165
0.6787442743946683,2.573425726141917,3.2669974492422527
1.5397657487793133,1.5833030465695526,2.6289699232136714
2.6279593796629834,2.3464349741310357,2.2254857705141493
3.1504416833871343,1.8894455958270955,3.3163282334572437
3.049318333678929,2.0003347433243603,2.4522644321159897
3.091390380431981,1.99237988170707,2.5071180412562564
1.5454426813404343,1.6100622802333573,2.506278993795131
1.5761102506432785,1.6331314941333308,2.126242485603508
2.2823545599259907,2.8575693207619106,2.164022096519775
1.9698572838284885,2.782782789099537,2.4598208787886335
1.1272200584555354,2.011834114472222,2.0646439895944475
1.7459618845794784,0.7455458325942406,3.374972515727322
1.6711339025394305,2.7796385854901553,2.094855650702213
3.347585944484927,1.9056181775705836,1.5458487219682207
2.900132747815815,2.175675144905922,1.603419178901998
3.2265685038822363,2.04741317331634,3.068688039471562
1.8174947705961988,2.977759092195328,3.4960546027070265
2.4934903140503852,1.1252891881330864,3.3262783624720225
3.2786636024719287,1.9779719718117048,3.0780627642210003
0.8921110982642613,2.0903322017575228,2.8341801966034788
3.2493122785674213,2.086334288874555,3.124942530994342
2.950415756884184,1.8411444316981853,2.7934999160067973
3.1635261811033057,1.7592942485303282,2.5906833884015215
0.5895054883501569,2.5961827997692426,3.0572185690986347
3.1454457810380925,1.9116259418016588,1.838681599432947
2.4359826428127636,2.7765308022824446,1.9158876733516121
0.8644151884264367,1.7631984482840977,1.8857438119129355
3.008321724662457,1.8751415832545837,1.8012634214508043
0.7019923901254148,1.6952363519030065,1.8545340319569041
3.0780278993907757,2.1509616560039833,2.4865343570494254
3.0920867337998854,2.098021847292761,1.7107656067548849
1.7955859294791279,3.090347807207561,2.1546793412228205
3.126092081261922,1.9072737436849747,1.5466580388533362
3.036446392463399,1.9266265737223676,2.6249118085259626
3.573665692456645,2.1360180909398596,2.399227353542608
2.7680253614806385,1.171182030082605,2.3581348679232788
1.7533338813300705,1.2731061634475735,3.2162546444846223
3.2742254572722964,1.97226848656321,1.5441790568984468
2.428191609286765,2.6741695742024345,2.487388765236118
1.7627354624916305,2.8102024288684437,1.9301127077579305
0.46183225063963296,1.5933657490663133,2.7899931847825536
3.0185467080421318,1.8954587809792856,2.7739443116243034
2.942434355686605,2.1269177703943902,2.34849134271615
2.0479569175992203,0.8916974577222125,2.865674753662777
1.9597459367969225,2.955807623691366,1.5018601297346401
1.8198083930243585,1.112491875062017,3.340348530712398
1.4491383880690112,1.3523973980737631,3.4199767892938397
2.355711246398899,1.41568599319952,3.119090641690545
1.9935898116954691,0.9758364962556529,2.115097819936283
2.9460878733706566,2.0572138426301514,2.035414011118964
3.2026675716454642,1.9368201775080631,2.5869956121624265
2.9749602575550393,1.898016719039572,3.1471883268989016
3.104839721615688,1.8659250169041366,2.276831601429347
3.163187106803647,2.127025991820375,2.778634099735672
2.336558451438276,2.7439963113059664,1.7633949847997985
0.9285668691063838,2.0138008241759824,2.5326689998384855
3.1032833231747254,2.047542801047617,2.204803755179347
2.9820141862663228,2.0498558499835977,2.2493469429451616
3.0335104802773145,1.9567137324268848,1.5705960742439538
3.022582503719285,2.318683434474352,2.1748954853535807
3.3166515117969917,1.7491393211281472,2.1261095472304525
2.94247201939575,1.8541552632897749,2.6959033115303366
1.260746377749069,1.8633381421928388,2.5671206745037383
3.091324508143361,2.169168204066747,2.854428472948612
0.9778081409216866,1.9773003187022509,1.503130509863586
1.9471599489347065,1.9301458360394554,2.229575196035439
1.1371841213845724,2.43674669664403,2.5696772381073565
2.863553650484313,2.059213608366199,1.8068265962672352
2.099264069664337,1.4500586884826774,1.6848911981364127
0.7414890789231225,2.0090094437492247,3.1721274525361003
1.834442556232266,1.9674597857004756,3.2988740925416
1.806944530885957,1.4783520384243711,2.4980972596355002
2.6797132645768165,2.0651395474883105,3.3575608794160576
3.1487877513781517,2.1768894737868845,2.31872664432806
3.013268185267037,2.0442711469006123,3.3671908229534653
3.167508200677772,1.911563150609581,2.647475393664581
2.9710810414827975,2.101905975586118,2.456957734718972
0.5510412234729762,1.8049928196779306,2.4092265555282895
2.0669842739766113,2.4404823625143863,2.6948212298395657
3.002401506799571,1.9510028655217082,3.354191359196038
2.0508082472108233,0.7758856509285059,3.4985232131656625
1.7874779699268613,0.7458856822161518,2.8496614693942552
1.8380720959071914,0.9665085823793061,2.3299187773994676
2.0879217419896046,0.9856945745920896,2.91154852841
2.2335083228499912,1.03464428510144,1.7470772801589916
2.1165127187690507,2.7715527306157384,2.770152232639795
0.8670867936614554,1.856152109780227,1.910689205790046
1.389133849143219,2.814248040475493,2.7807968887745007
3.0982003983058415,1.8532965464716147,2.6304678872076925
0.9473308163502353,2.200596441427372,2.7415682474284773
3.118091282142037,2.099346034497195,2.1480196148134625
2.155430510608993,2.641239697056546,3.175116486831109
1.8052167364801979,0.832817919971323,2.0162301544670256
2.031260331185563,1.1812220616301432,2.2959840938531553
2.976308198535247,1.841179977762827,1.623275082062771
1.6268410293826145,0.9921284406612277,3.327816223837006
2.988723525848729,1.9427343204988936,2.8499309225098752
3.361729210993524,2.360725631338096,3.4196653346205608
3.1378005641802895,2.0898626277942234,1.6874229795730598
2.115219634681792,1.190191575571772,2.539331692797151
3.0465359319212384,1.7712221845006704,1.5610424515084882
3.0367626532839562,2.156758421784681,1.8734927631452056
3.079536677458358,1.8832537170490244,2.1595869153464466
3.2201052921318367,2.3089767502606104,2.6441336409128695
2.2123255806366426,1.0312599672317198,2.271858990443281
3.1796024684515074,1.9004845764170768,2.109763429381112
3.157781897838903,2.1681028559633893,2.4057079418313863
2.0529324665831674,1.0898916482750032,2.376284806854038
1.3712314404052417,1.862809503473963,2.3151813664051737
3.0907335906594158,2.0245141730579195,3.2990951808450806
1.7311002024223816,2.8657907011601305,2.851612507166496
3.1495170685706415,1.8778983996062666,1.8063354571233752
2.618224377464596,1.7266022527329614,2.204588191973034
2.9745707723943746,1.9601257451529512,2.9841671816422117
3.121167174505839,1.771252258978391,1.5464103708416095
1.8772074577712836,3.1017773535389246,3.198273669600489
2.0857596172174713,1.3003370369961074,2.096720526379551
1.199410823599933,1.8341237487898094,3.122038238393884
3.1906077467382437,1.9384955882691635,2.2978776711782825
3.113808270596799,2.0714360530081497,1.5659427731324742
1.3201843717552153,2.6947665383195334,3.3705073384580104
3.3274174270532564,1.773867058304987,1.801435301711853
3.2884296159120523,2.178157007620768,1.7048881747565343
0.962880195970073,2.1373416829777354,2.4563266280784655
3.2027935127066454,2.2103013988878684,1.8335491192255227
3.204842960757613,1.9056443208194584,2.3258150896074614
2.810908269321525,2.7308015000080874,3.457191036704452
2.9679982027463856,2.040377138038274,1.9900635516722613
2.0448793872556363,2.8293481524123765,3.44416298006335
2.8574242164931682,2.051946906533733,1.694803309441778
2.993302013418015,2.0892696778870654,2.6038188317361355
2.821256276766234,1.9238458807415435,1.7396046353082024
3.0495899955241392,2.0403207401658845,1.74570485696898
1.8992645902129615,1.7007064575868178,1.8996816072595544
2.3961242029351504,2.5376693054980244,3.4796251983050692
1.8066979198934048,1.978257938158758,2.2801365565031095
2.9472619147873407,1.837105524388744,2.4063270605748706
1.150199716414363,2.014932106154288,1.9914041891085337
1.7480834473457671,1.0201822063667934,2.551252192396491
3.1180952141340184,2.156603769416357,2.1334262231775973
3.0925800143015123,1.962233198911043,2.392267691652749
1.9358374497336084,3.0910948605364843,2.8965732129886304
2.4540349229726393,1.3892435053664332,2.912930707170478
3.244091984875523,2.1187246153959434,3.28398691557234
3.399118561110166,2.0324832107567308,2.8505573139916778
3.233779453324112,1.8330057748828052,2.5835694660519977
2.337233815995804,1.4842579386368573,1.5032943159780765
3.180611800423057,2.0963451852516766,2.1408853650090274
2.0167591819533492,2.7071050858035814,3.469310767262492
3.244799000074169,2.1056504314781117,2.3311823305055244
1.9307196409373966,1.4088619094440253,1.8430646111203501
0.9382421707358979,1.7760264960379284,2.945956754047977
2.8239600422806648,2.1992249080936,2.4549745431572294
3.135433546939635,1.8591266645343978,1.5762360605696926
1.6077890653307108,2.3206383596515483,2.1190796153743583
2.1933555474935873,3.078473707403297,2.2283963423031734
1.2146143946323733,2.21545571771238,1.7105601932342782
2.3457944309785077,2.4347788619509143,1.595783818925834
0.6609388825978229,2.7235030026735263,1.8073773309803902
2.935358352658641,1.9457557835941182,1.54543306436895
3.204585706958547,1.9478712586221714,3.451390550252841
2.1911974049069216,3.284890012816575,3.186937199858651
2.93834188813126,2.0514737831296124,2.340050813227238
3.1349564427294228,1.8922902824572603,2.0104533884983367
3.165917903568699,2.1901940730654634,2.072771198836066
3.2995648516568226,1.9819119217289796,3.4581437891268108
1.7762173620573196,2.6015375672454124,1.9631471522789612
1.1473622996235988,1.8925911860759042,1.9279578645153617
3.1531464072278292,2.1355281025705253,2.6994889299219453
2.191415330432227,1.350253342483337,2.8586639444356714
1.3791120032964006,1.7461052067602791,2.5371999834798533
3.0885641474019105,2.2245320410776284,2.653286692758864
1.1008434889078687,1.9317571220139778,2.7736776233693727
1.7045020622548954,2.859604002864222,2.3185288854888726
1.6450224462002674,0.5882303466719698,2.2988030868159033
3.3150450413226817,1.7210505439175303,1.980319145831443
3.3204676388181245,1.9066594665659007,2.228460845340085
0.34302348850643405,2.3583776661541194,2.138340304006384
2.9941366656659203,1.9609087501499063,1.577161452870006
1.1429073308068658,2.151641047749988,3.0508315841436326
1.8553059287191092,3.129695007232589,1.9650726527705755
2.977299672288738,2.0184528010290133,3.120442619836092
2.9140617981212458,2.0911760508102515,2.9264592424663896
2.0210156489339544,1.548563490782457,1.7582945651042454
3.08990838026297,1.8388008440850705,2.405856014781998
3.0092639854107737,2.0746682464126667,1.9438237462742196
1.7081706449719998,2.921986610266802,2.3519954234215783
1.939894226661751,2.8695526276404544,3.243530339561116
2.0602535279347127,2.8302373217934416,2.397829359768062
3.133790458302257,2.091014322530961,2.3798355570232514
1.7681524356387284,1.1289544179779973,2.2347812819632717
2.773031700791463,1.9914744721689575,1.8644225319307255
3.16843742327928,1.5433015191135258,2.089306478718994
3.117656112769144,1.749235809000775,3.0188564739593016
1.0628978245823877,1.8525091443103858,1.9051981331781909
0.7504135247516647,1.8085151820414518,3.134948136222862
3.2563285865474527,2.034992756163181,1.6302083701713284
2.880954634718617,2.0281912664649133,3.3990579590829206
3.1116828590471015,2.2316138995286066,2.421454870166132
3.0741937961101793,2.2157253801718553,1.9231459869758778
3.2004157557313704,1.9831810334582982,2.7329739701381697
1.669044685630072,3.046166050866369,2.0783327845374493
1.5287371543794501,0.8619697593270583,1.5864080893220731
1.7785828749015826,2.854375348780615,1.6057230147663208
2.0751478551037628,1.3039344628490928,1.6412077614642018
1.8126468634734267,3.024094252031413,2.5155147490868126
0.8888251712797651,1.5955858664179499,3.2544002396281457
1.825495725815407,0.89557298079214,2.789963448540048
1.53715903452713,2.7518106641423516,2.359476222424372
2.238046616165664,0.6754404080285458,3.0263371132296646
1.0520024993111226,2.07318595937255,2.544640074014689
2.4885846636713875,0.7859695625355325,2.611835131140406
3.0530984245520085,1.8806016634986868,2.2138714009710183
1.139963593435038,2.4038677268608244,2.800661403425833
3.069524720652298,1.9759020070450888,3.1523523033539522
1.7562362689634043,3.4315892288374936,2.975575754354683
3.0157104829213113,1.785664309023241,2.44093678451331
2.3802954533563923,2.8866184009029507,1.611249868387497
1.9174844908545068,0.5094236505793245,2.294452798037944
2.443368213422455,1.0445189345179058,2.7027005264997173
2.6724954836024226,2.0816873601190444,3.0114504013934416
1.7681366996529173,1.3221156861373604,2.2402688503810513
3.066997295851049,1.9808889691415061,3.422020240023757
1.639911077883267,1.0996496292477154,1.6675943587970736
1.104895014189908,1.5305591685913835,3.1239433501426497
3.042776587776386,1.8019259834892454,3.4958258212791677
1.6350257587592871,2.4635409557724914,1.8123858875185006
0.46719647378547935,2.3191822962682567,2.6523708267256767
0.7872937127108529,2.5859777412579703,2.9588779967389454
0.48063960896652236,2.4484814682359706,3.468315290208065
2.9874384808368015,1.6756951550108843,3.039166035922827
3.1926142946390987,1.8989878640660192,1.8970745426834594
3.180318812111445,2.1813515298351493,2.5756078649779184
3.095624095116016,2.020897944609434,3.199579797894268
1.9325440832615444,2.5213623755642622,2.1297130597922664
0.94326388276689,2.276495033577338,2.110092779203696
3.3336858148477537,2.1488942154469144,1.7951494850335732
3.326246612312133,1.8499594215834818,2.7627212514359556
2.2197920231646737,1.1757850259674252,1.686936696495064
1.1500721408309709,1.83991990806825,1.5816174488759676
3.0699698118549446,2.209884192510674,2.3913129783663822
2.903833515227851,1.9482343854771216,1.8457619455887972
3.124995684296776,2.1589925254643565,2.8119900557717616
1.943521599474108,3.1579338837553084,2.0332025703009906
1.1393109590639723,1.8348344204874536,2.8939737018358107
3.111987289561006,2.048139509288849,2.6457985093667324
2.993999634389029,2.1079399246437336,1.9534847297731495
2.8590614817397064,2.059243695548496,1.5054402936673754
2.9649759658189505,1.9379826944792307,3.33398759882137
0.7794089617954143,2.216443797127203,2.861828277683296
1.8947451709770577,2.1344956719846753,2.257293260640174
3.05768125852934,1.9053704733974888,3.3996539659184037
0.7800901013428032,2.5454185767673474,3.0455162400417537
1.3754211776348835,1.7089369104870114,1.647150400025655
3.1578624952272545,2.105398999774896,2.2156841091191017
2.2921178692557103,2.8896393340965285,3.426062079158249
3.151182376373805,2.225041191350148,2.1024345842271552
3.1684533959699044,1.9449388030972725,3.430882044937621
3.155630168870654,1.8512998411648625,2.865654593325033
2.996600639787989,1.7884298875380837,1.7246640077370012
1.8119848326230104,1.4587180417148276,3.2670195992497253
2.9799665896900147,1.9170960569324755,2.7580991429323385
3.3243357604723642,2.1917652436948574,1.9770259743444467
3.1026748381794635,2.005635028806088,2.303533610002246
2.9872981795594944,2.2280137611486652,3.019103432917711
3.0875242342098073,2.2066002544292513,1.7533361222235122
3.1836112835276777,2.0948324471047775,1.803880948092484
3.1094848219769653,1.9586240060155315,3.1054521971066382
3.115467688857581,1.93228319145126,2.866100852798712
1.4081975787515952,1.6073538802642664,2.190922710936585
3.1514389565982013,2.1865203692518946,3.3967428415828884
3.1938898143959356,2.2054802335042867,2.2293973029804848
3.1002965267133717,2.2299310033454467,3.478642488515674
1.9035094846347853,1.823024395068252,3.091241859575228
2.09079063957171,0.9737172449941927,2.8105016941137224
3.2277893606186265,2.1372301697146776,2.169260878543634
1.9606229098723085,1.2230555648876305,2.742012516868092
2.295912951771781,2.586408031822323,1.6861961362541844
1.4894293309944993,2.631598601067338,1.81107300367156
3.053640064489261,2.0607235113212403,1.6987455218979781
1.8366851826424453,1.2332767769129598,1.8104028337274638
1.0621801988196833,2.0208033011108752,1.9477989492703445
1.8125544266912963,1.2078273150632501,3.0483047121653133
3.3778060067220506,1.937332548122957,3.2184473531888327
1.579218418460092,1.7248730229560816,1.8488974593440137
1.558853134630625,2.4211690672904305,1.683858838181528
3.3945329250315726,2.0502740849802676,2.7664355688929017
3.0710267162725633,1.7032422625140373,2.349695118199862
3.2186138968348796,1.9966954891224589,2.132532758614863
3.19578149759014,2.254643566956401,2.7832295918105787
3.3117035292618437,2.1178018404515426,2.7385046221670453
3.2148156241562527,2.221658044295311,2.932067564300508
2.9245779056195476,1.8918544837295155,3.434229453815435
1.3654584135262768,2.3172104916134675,2.9465166904597857
1.73652102415296,2.829966086322764,1.7144684011272955
3.0072452469933806,1.8807659529497465,3.0363878362708743
2.0146580210977114,1.2121775073611647,2.363358364441459
2.9528579909479946,1.8843779554078866,1.6162327893691257
2.947179220361393,1.8777971520143495,2.9695174034940157
3.0300071547736533,1.88946479716523,2.855806775194294
2.814436089153311,1.9275683421063299,1.9466112230392156
3.0653820771845917,1.8804519996779183,1.929694029901902
2.3566740114423927,1.4124911541603191,1.8057720477371737
2.205757345582526,2.1538808278625616,2.690421198496215
0.8222932133043839,2.037064308786675,2.290917978848502
0.9314200253979944,1.7016951876174464,2.0456265593390857
1.9887095892725455,1.5309905646049564,1.530551410490889
2.8480745810629897,1.8187544726511,2.8957985801291675
3.189725822550219,1.8536700596578053,3.2593386995863227
1.9447562552950395,2.460946381154595,1.657118028264801
3.3875931952908633,2.1243647660027505,2.1378182442444955
1.9227870387729964,0.6994247778367232,2.825045726840134
2.386422717455713,2.804352699778796,1.9926266215404187
2.8760215281686605,1.9746822893876077,3.1742106491053534
2.9804828150996237,1.9312402455180808,2.439389947485578
2.38131959780211,2.5059813094478156,3.0900667374789146
3.0692939149716567,1.9420257664515814,2.486230041610324
3.327992800887145,1.6796300226897791,3.1132089233708835
1.3600236869280584,1.8524292657481385,2.227556828181283
2.9389460730703805,2.068747690868816,3.2698678354694932
3.0083498313865555,2.119451002962325,2.8833329916475035
1.8621917301379267,0.9450466891605624,2.3885937169396168
3.06339574717433,2.0442078879353454,2.230182541614182
3.121814082610864,1.894443440100285,2.2164315261537455
3.0799558405409844,1.8834958920541784,3.1916745112005254
1.6015441853304708,1.259058370760737,1.7846540787014078
3.0598151898762254,1.8936832695917754,1.7777083441415824
3.122282185538896,1.9547400419062047,2.1183769836340685
2.842723004394487,2.123888537454598,2.0825907539861945
2.036689250909685,1.3629894087109162,3.3861542144771386
1.8339052083958454,0.8406366322233454,2.0001398402707107
2.902630388767279,1.9301073532891924,2.9028167964200557
2.900213033441337,2.1961946288824015,2.0789287584406333
2.0446002371606333,1.0988742086645882,2.5485853304582777
3.052276224757311,2.0901099522718387,2.205493576092124
1.709907157061236,1.185686593157406,3.101787941595677
2.086608088783957,1.2780965516313663,1.9702574140451043
0.8888475704229913,1.5783298942464075,2.992219577817362
3.0011464260010494,2.1992969617316964,3.301109995982019
3.333142366241654,2.205467165294357,2.845652883955765
2.1403851266395555,2.4489157880809675,1.7760985577076414
3.022472967523926,2.09285494198828,2.7677280880341786
0.6693123550490729,2.2044078531328846,3.4441894908236987
0.7391010756175918,2.3376304353244306,1.8637422686689653
3.156954951612567,1.9532799207651197,3.2851817462345836
1.0690212277574207,2.149322926727418,3.4748866289025893
1.7005079674126835,2.955637905235516,3.001002982084456
3.0709988575480565,2.1345195998049853,2.502756566764761
1.104012993281476,2.753466965475327,2.183232486485789
2.1489200353201823,3.422519511804562,2.239385282220778
1.023879358712811,2.166217331334772,3.2710067109211076
0.961703595544543,1.831817708945807,3.325617391050419
3.0341725014282743,1.8291407738575474,1.7531720588351576
2.7616313003357877,2.0646514538195113,3.2164492544955188
1.9895945337839656,1.2702644197609563,3.192600509321548
2.0718882554716993,3.0199162844397995,1.8494149227247336
3.015422750221021,1.651186976879048,3.2733589705023585
3.0838024470981087,1.9830528315340084,1.6747509265859963
1.4927985117180644,2.506450136240018,3.38530854509213
2.807898628878878,2.1467686708499825,2.530304200406043
2.5354325117555283,2.804035109385788,1.92703833275972
3.199172939299202,2.076537833360753,2.516637765555942
3.033864671708372,1.832532371722393,1.8578264761123653
3.1273420335306805,1.8028700705565337,2.9041097234094195
3.0800495254104905,1.8018661576240758,3.4408082235053516
0.8421256430447737,2.4165013334625343,1.7650493947563304
2.9746466492469947,2.1645830287409655,3.440319717356709
3.2974264122295036,1.970214621967856,2.2140101180912013
3.157744962407145,2.1197850009665884,1.7086802834542159
2.3757622193087693,2.566294173544004,1.7925038765640628
2.2481346285697303,2.8473922936754352,1.5715017312245818
1.9211759756940487,2.3212318094277657,3.4951698115532395
1.806131807046859,1.7325932677828535,1.8651411082070048
0.42765773263678275,1.7418844967661493,2.6968516024058813
0.939242731880551,1.8415108860011062,3.1967094941079153
3.1121915751386604,2.1768265166038465,1.9275943352878542
2.1419712873720633,1.1781513262029382,2.0962050840721083
2.72614155226254,2.0989774418156846,1.782706098508752
3.116435737011679,1.9375342350127962,2.598564568665684
3.031145249023165,2.087258504745576,2.10684081273745
2.195696863524026,0.7270823529047252,3.3317072206050953
0.12116539299931961,2.6158916073504987,1.9522529478989226
3.2922075097185455,1.7165444774567682,1.9896000667586102
3.0455302529774384,2.128160300168108,2.0019676969787246
3.213012621013164,2.014973947264965,1.8365061158077531
1.6756830378775214,1.515945855999871,1.7886891020856204
1.8455651975255774,2.873059061255903,1.8300299680755776
3.1492966038707215,1.9139270129134822,2.04206011232408
1.9840679594909267,2.634705458938525,1.6307081881968042
2.2017168012834145,2.849996745207953,2.598433777653848
1.2646999186970227,1.864372900150076,2.301466204556254
0.8848086184142945,2.0750600618755084,2.1846850764951515
1.7684684127821375,3.282856199732792,2.7779712870977957
2.030875217156971,2.1057867801999683,2.4020749257837295
1.2125548830877664,3.5647029126153162,2.9646200501382136
1.886372049019072,3.424798096632939,2.680993595115903
0.7395121804370901,2.1603887258367305,3.3706962530398332
1.3416852590539927,3.2798412820341367,2.375836805090107
3.1594550434701025,2.025462165195599,1.8921337620958505
1.7052537819385072,1.1326100550008926,1.7165847716672986
2.8652539159837334,1.9098669236219281,2.308213253208889
3.475817335803534,1.932253836623458,3.2165289752945645
1.9442226557153688,2.3201815713417067,1.587534891004673
3.1858707117669605,2.0976448518169164,1.7673894548240914
1.8618083687120637,1.5171366678656746,3.174967192048255
1.20368409632867,1.756279295318774,2.994694731835716
3.4053297185079394,2.298814161124618,2.3257408935501442
3.192241695854707,2.0764524615863493,2.491474779010053
2.8982608319402243,1.8387345427824866,1.94746190584943
3.2561431260696683,1.8102112386372178,2.7309995399440563
1.7448160241144157,2.63769794026513,1.5513797140185366
3.1292615388133904,2.0806218056909644,2.3218843468743
1.3777699719360397,2.3439322611202185,2.5061691408415356
2.9516691478546626,1.9263690657659651,2.2959835116770284
3.3211723011067384,2.0612916121345877,2.7236670049679157
3.010392840843229,2.016562707041918,2.465862765821372
2.9195992738342014,1.851497942914529,3.0808514923760733
3.171638322932951,1.862410753673407,2.795924570853925
3.3803599755517393,1.8868552801089287,2.348174694987219
2.930748764460133,2.190872499627314,2.844519010406197
2.289163735038473,1.8631569004774053,1.964555507081761
1.5899363904753736,1.1325703794321949,1.5254777008037783
3.231844595960598,2.072091289002102,2.211911688255439
1.8431830938442881,1.5147027677510667,2.5004280459707333
2.1331458284438685,1.432390216028801,1.863162344595994
2.0078614258322105,2.708930702420225,2.6873679462766
3.333462405335765,2.1399343032790714,2.3444850863662
1.992693622321705,1.8426811075835592,2.5521481544751192
1.5862472301250858,1.848275988721419,1.76545181435969
3.2780616518112633,1.855281539355547,3.414206053019626
3.1749732453960715,1.7013289776568001,3.1312531402329764
1.7395217115205004,2.829343987927992,3.260192997627027
3.3419467255889583,2.109385542396613,1.669041690681593
0.6192008510359903,2.5107543974388817,3.029067433083618
2.1550839547245113,2.7335460211143627,1.584511881503096
3.1081077494269,2.018832287997672,3.1096980584849385
3.1102483194909727,2.01894687718805,2.857889173829799
1.2623551222397569,1.80507043194552,2.0881208513560354
2.4900294596903287,0.8560963820943936,2.7975751273821396
3.1098682972973446,2.2494397170784755,3.104470512538016
2.020258461406377,0.772575544135963,2.1024963208028984
1.5149859875155958,2.7311853004433595,2.6753031807615826
3.048084359232998,2.1274467174059977,3.0357121701808607
1.9495568544245632,1.0583728266908619,1.580582222120397
3.1330946206460744,1.947186837881918,2.0882008683172186
1.796407081611769,2.7045287416772137,2.868754746819608
2.81874889187921,2.176998279453468,2.6505941577399614
2.385228738184435,2.072082378839437,2.260121501935518
3.2233859381800722,1.8032684050944499,3.077083783631781
0.34116165367001605,1.9513628073560425,3.1854057416076285
1.5117372686350512,1.2144254839984145,3.3103552737201634
3.3929589543309846,1.850771547129869,2.1422091383746276
1.0536084150431426,2.368764435289115,1.5619911658424661
1.8550816844949682,1.2440379035956648,2.22570601190319
2.1030854868705386,0.6710879533911798,1.6400854521493753
